"","date","hits","keyword","geo","time","gprop","category"
"109",2019-06-23,81,"date from home","US","today+5-y","web",0
"110",2019-06-30,100,"date from home","US","today+5-y","web",0
"111",2019-07-07,22,"date from home","US","today+5-y","web",0
"112",2019-07-14,14,"date from home","US","today+5-y","web",0
"113",2019-07-21,11,"date from home","US","today+5-y","web",0
"114",2019-07-28,12,"date from home","US","today+5-y","web",0
"115",2019-08-04,12,"date from home","US","today+5-y","web",0
"116",2019-08-11,17,"date from home","US","today+5-y","web",0
"117",2019-08-18,23,"date from home","US","today+5-y","web",0
"118",2019-08-25,24,"date from home","US","today+5-y","web",0
"119",2019-09-01,21,"date from home","US","today+5-y","web",0
"120",2019-09-08,19,"date from home","US","today+5-y","web",0
"121",2019-09-15,30,"date from home","US","today+5-y","web",0
"122",2019-09-22,24,"date from home","US","today+5-y","web",0
"123",2019-09-29,19,"date from home","US","today+5-y","web",0
"124",2019-10-06,6,"date from home","US","today+5-y","web",0
"125",2019-10-13,3,"date from home","US","today+5-y","web",0
"126",2019-10-20,3,"date from home","US","today+5-y","web",0
"127",2019-10-27,2,"date from home","US","today+5-y","web",0
"128",2019-11-03,2,"date from home","US","today+5-y","web",0
"129",2019-11-10,3,"date from home","US","today+5-y","web",0
"130",2019-11-17,3,"date from home","US","today+5-y","web",0
"131",2019-11-24,2,"date from home","US","today+5-y","web",0
"132",2019-12-01,2,"date from home","US","today+5-y","web",0
"133",2019-12-08,2,"date from home","US","today+5-y","web",0
"134",2019-12-15,2,"date from home","US","today+5-y","web",0
"135",2019-12-22,2,"date from home","US","today+5-y","web",0
"136",2019-12-29,3,"date from home","US","today+5-y","web",0
"137",2020-01-05,1,"date from home","US","today+5-y","web",0
"138",2020-01-12,2,"date from home","US","today+5-y","web",0
"139",2020-01-19,2,"date from home","US","today+5-y","web",0
"140",2020-01-26,2,"date from home","US","today+5-y","web",0
"141",2020-02-02,2,"date from home","US","today+5-y","web",0
"142",2020-02-09,3,"date from home","US","today+5-y","web",0
"143",2020-02-16,3,"date from home","US","today+5-y","web",0
"144",2020-02-23,2,"date from home","US","today+5-y","web",0
"145",2020-03-01,2,"date from home","US","today+5-y","web",0
"146",2020-03-08,3,"date from home","US","today+5-y","web",0
"147",2020-03-15,3,"date from home","US","today+5-y","web",0
"148",2020-03-22,3,"date from home","US","today+5-y","web",0
"149",2020-03-29,3,"date from home","US","today+5-y","web",0
"150",2020-04-05,5,"date from home","US","today+5-y","web",0
"151",2020-04-12,5,"date from home","US","today+5-y","web",0
"152",2020-04-19,5,"date from home","US","today+5-y","web",0
"153",2020-04-26,5,"date from home","US","today+5-y","web",0
"154",2020-05-03,4,"date from home","US","today+5-y","web",0
"155",2020-05-10,4,"date from home","US","today+5-y","web",0
"156",2020-05-17,4,"date from home","US","today+5-y","web",0
"157",2020-05-24,4,"date from home","US","today+5-y","web",0
"158",2020-05-31,2,"date from home","US","today+5-y","web",0
"159",2020-06-07,3,"date from home","US","today+5-y","web",0
"160",2020-06-14,2,"date from home","US","today+5-y","web",0
"161",2020-06-21,3,"date from home","US","today+5-y","web",0
"162",2020-06-28,3,"date from home","US","today+5-y","web",0
"163",2020-07-05,2,"date from home","US","today+5-y","web",0
"164",2020-07-12,2,"date from home","US","today+5-y","web",0
"165",2020-07-19,2,"date from home","US","today+5-y","web",0
"166",2020-07-26,2,"date from home","US","today+5-y","web",0
"167",2020-08-02,2,"date from home","US","today+5-y","web",0
"168",2020-08-09,2,"date from home","US","today+5-y","web",0
"169",2020-08-16,2,"date from home","US","today+5-y","web",0
"170",2020-08-23,2,"date from home","US","today+5-y","web",0
"171",2020-08-30,2,"date from home","US","today+5-y","web",0
"172",2020-09-06,2,"date from home","US","today+5-y","web",0
"173",2020-09-13,2,"date from home","US","today+5-y","web",0
"174",2020-09-20,3,"date from home","US","today+5-y","web",0
"175",2020-09-27,2,"date from home","US","today+5-y","web",0
"176",2020-10-04,2,"date from home","US","today+5-y","web",0
"177",2020-10-11,2,"date from home","US","today+5-y","web",0
"178",2020-10-18,2,"date from home","US","today+5-y","web",0
"179",2020-10-25,2,"date from home","US","today+5-y","web",0
"180",2020-11-01,2,"date from home","US","today+5-y","web",0
"181",2020-11-08,2,"date from home","US","today+5-y","web",0
"182",2020-11-15,3,"date from home","US","today+5-y","web",0
"183",2020-11-22,1,"date from home","US","today+5-y","web",0
"184",2020-11-29,2,"date from home","US","today+5-y","web",0
"185",2020-12-06,3,"date from home","US","today+5-y","web",0
"186",2020-12-13,2,"date from home","US","today+5-y","web",0
"187",2020-12-20,2,"date from home","US","today+5-y","web",0
"188",2020-12-27,2,"date from home","US","today+5-y","web",0
"189",2021-01-03,2,"date from home","US","today+5-y","web",0
"190",2021-01-10,3,"date from home","US","today+5-y","web",0
"191",2021-01-17,2,"date from home","US","today+5-y","web",0
"192",2021-01-24,2,"date from home","US","today+5-y","web",0
"193",2021-01-31,3,"date from home","US","today+5-y","web",0
"194",2021-02-07,3,"date from home","US","today+5-y","web",0
"195",2021-02-14,3,"date from home","US","today+5-y","web",0
"196",2021-02-21,3,"date from home","US","today+5-y","web",0
"197",2021-02-28,3,"date from home","US","today+5-y","web",0
"198",2021-03-07,3,"date from home","US","today+5-y","web",0
"199",2021-03-14,2,"date from home","US","today+5-y","web",0
"200",2021-03-21,2,"date from home","US","today+5-y","web",0
"201",2021-03-28,2,"date from home","US","today+5-y","web",0
"202",2021-04-04,2,"date from home","US","today+5-y","web",0
"203",2021-04-11,2,"date from home","US","today+5-y","web",0
"204",2021-04-18,2,"date from home","US","today+5-y","web",0
"205",2021-04-25,3,"date from home","US","today+5-y","web",0
"206",2021-05-02,3,"date from home","US","today+5-y","web",0
"207",2021-05-09,2,"date from home","US","today+5-y","web",0
"208",2021-05-16,2,"date from home","US","today+5-y","web",0
"209",2021-05-23,3,"date from home","US","today+5-y","web",0
"210",2021-05-30,3,"date from home","US","today+5-y","web",0
"211",2021-06-06,2,"date from home","US","today+5-y","web",0
"212",2021-06-13,2,"date from home","US","today+5-y","web",0
"213",2021-06-20,3,"date from home","US","today+5-y","web",0
"214",2021-06-27,3,"date from home","US","today+5-y","web",0
"215",2021-07-04,3,"date from home","US","today+5-y","web",0
"216",2021-07-11,3,"date from home","US","today+5-y","web",0
"217",2021-07-18,3,"date from home","US","today+5-y","web",0
"218",2021-07-25,2,"date from home","US","today+5-y","web",0
"219",2021-08-01,2,"date from home","US","today+5-y","web",0
"220",2021-08-08,2,"date from home","US","today+5-y","web",0
"221",2021-08-15,2,"date from home","US","today+5-y","web",0
"222",2021-08-22,6,"date from home","US","today+5-y","web",0
"223",2021-08-29,3,"date from home","US","today+5-y","web",0
"224",2021-09-05,4,"date from home","US","today+5-y","web",0
"225",2021-09-12,2,"date from home","US","today+5-y","web",0
"226",2021-09-19,2,"date from home","US","today+5-y","web",0
"227",2021-09-26,2,"date from home","US","today+5-y","web",0
"228",2021-10-03,3,"date from home","US","today+5-y","web",0
"229",2021-10-10,3,"date from home","US","today+5-y","web",0
"230",2021-10-17,2,"date from home","US","today+5-y","web",0
"231",2021-10-24,3,"date from home","US","today+5-y","web",0
"232",2021-10-31,3,"date from home","US","today+5-y","web",0
"233",2021-11-07,4,"date from home","US","today+5-y","web",0
"234",2021-11-14,4,"date from home","US","today+5-y","web",0
"235",2021-11-21,3,"date from home","US","today+5-y","web",0
"236",2021-11-28,4,"date from home","US","today+5-y","web",0
"237",2021-12-05,5,"date from home","US","today+5-y","web",0
"238",2021-12-12,7,"date from home","US","today+5-y","web",0
"239",2021-12-19,6,"date from home","US","today+5-y","web",0
"240",2021-12-26,5,"date from home","US","today+5-y","web",0
"241",2022-01-02,4,"date from home","US","today+5-y","web",0
"242",2022-01-09,3,"date from home","US","today+5-y","web",0
"243",2022-01-16,2,"date from home","US","today+5-y","web",0
"244",2022-01-23,4,"date from home","US","today+5-y","web",0
"245",2022-01-30,4,"date from home","US","today+5-y","web",0
"246",2022-02-06,4,"date from home","US","today+5-y","web",0
"247",2022-02-13,4,"date from home","US","today+5-y","web",0
"248",2022-02-20,4,"date from home","US","today+5-y","web",0
"249",2022-02-27,3,"date from home","US","today+5-y","web",0
"250",2022-03-06,4,"date from home","US","today+5-y","web",0
"251",2022-03-13,3,"date from home","US","today+5-y","web",0
"252",2022-03-20,3,"date from home","US","today+5-y","web",0
"253",2022-03-27,3,"date from home","US","today+5-y","web",0
"254",2022-04-03,4,"date from home","US","today+5-y","web",0
"255",2022-04-10,3,"date from home","US","today+5-y","web",0
"256",2022-04-17,3,"date from home","US","today+5-y","web",0
"257",2022-04-24,3,"date from home","US","today+5-y","web",0
"258",2022-05-01,2,"date from home","US","today+5-y","web",0
"259",2022-05-08,3,"date from home","US","today+5-y","web",0
"260",2022-05-15,2,"date from home","US","today+5-y","web",0
