"","date","hits","keyword","geo","time","gprop","category"
"43",2018-03-11,71,"Intimacy","US","today+5-y","web",0
"44",2018-03-18,75,"Intimacy","US","today+5-y","web",0
"45",2018-03-25,68,"Intimacy","US","today+5-y","web",0
"46",2018-04-01,71,"Intimacy","US","today+5-y","web",0
"47",2018-04-08,68,"Intimacy","US","today+5-y","web",0
"48",2018-04-15,65,"Intimacy","US","today+5-y","web",0
"49",2018-04-22,76,"Intimacy","US","today+5-y","web",0
"50",2018-04-29,73,"Intimacy","US","today+5-y","web",0
"51",2018-05-06,72,"Intimacy","US","today+5-y","web",0
"52",2018-05-13,63,"Intimacy","US","today+5-y","web",0
"53",2018-05-20,61,"Intimacy","US","today+5-y","web",0
"54",2018-05-27,63,"Intimacy","US","today+5-y","web",0
"55",2018-06-03,66,"Intimacy","US","today+5-y","web",0
"56",2018-06-10,65,"Intimacy","US","today+5-y","web",0
"57",2018-06-17,63,"Intimacy","US","today+5-y","web",0
"58",2018-06-24,64,"Intimacy","US","today+5-y","web",0
"59",2018-07-01,62,"Intimacy","US","today+5-y","web",0
"60",2018-07-08,69,"Intimacy","US","today+5-y","web",0
"61",2018-07-15,72,"Intimacy","US","today+5-y","web",0
"62",2018-07-22,74,"Intimacy","US","today+5-y","web",0
"63",2018-07-29,72,"Intimacy","US","today+5-y","web",0
"64",2018-08-05,65,"Intimacy","US","today+5-y","web",0
"65",2018-08-12,62,"Intimacy","US","today+5-y","web",0
"66",2018-08-19,59,"Intimacy","US","today+5-y","web",0
"67",2018-08-26,69,"Intimacy","US","today+5-y","web",0
"68",2018-09-02,73,"Intimacy","US","today+5-y","web",0
"69",2018-09-09,75,"Intimacy","US","today+5-y","web",0
"70",2018-09-16,75,"Intimacy","US","today+5-y","web",0
"71",2018-09-23,68,"Intimacy","US","today+5-y","web",0
"72",2018-09-30,69,"Intimacy","US","today+5-y","web",0
"73",2018-10-07,69,"Intimacy","US","today+5-y","web",0
"74",2018-10-14,81,"Intimacy","US","today+5-y","web",0
"75",2018-10-21,73,"Intimacy","US","today+5-y","web",0
"76",2018-10-28,79,"Intimacy","US","today+5-y","web",0
"77",2018-11-04,82,"Intimacy","US","today+5-y","web",0
"78",2018-11-11,71,"Intimacy","US","today+5-y","web",0
"79",2018-11-18,74,"Intimacy","US","today+5-y","web",0
"80",2018-11-25,74,"Intimacy","US","today+5-y","web",0
"81",2018-12-02,69,"Intimacy","US","today+5-y","web",0
"82",2018-12-09,69,"Intimacy","US","today+5-y","web",0
"83",2018-12-16,64,"Intimacy","US","today+5-y","web",0
"84",2018-12-23,61,"Intimacy","US","today+5-y","web",0
"85",2018-12-30,69,"Intimacy","US","today+5-y","web",0
