"","date","hits","keyword","geo","time","gprop","category"
"47",2018-04-08,53,"Match","US","today+5-y","web",0
"48",2018-04-15,48,"Match","US","today+5-y","web",0
"49",2018-04-22,48,"Match","US","today+5-y","web",0
"50",2018-04-29,47,"Match","US","today+5-y","web",0
"51",2018-05-06,45,"Match","US","today+5-y","web",0
"52",2018-05-13,48,"Match","US","today+5-y","web",0
"53",2018-05-20,45,"Match","US","today+5-y","web",0
"54",2018-05-27,45,"Match","US","today+5-y","web",0
"55",2018-06-03,46,"Match","US","today+5-y","web",0
"56",2018-06-10,52,"Match","US","today+5-y","web",0
"57",2018-06-17,60,"Match","US","today+5-y","web",0
"58",2018-06-24,60,"Match","US","today+5-y","web",0
"59",2018-07-01,61,"Match","US","today+5-y","web",0
"60",2018-07-08,65,"Match","US","today+5-y","web",0
"61",2018-07-15,50,"Match","US","today+5-y","web",0
"62",2018-07-22,47,"Match","US","today+5-y","web",0
"63",2018-07-29,46,"Match","US","today+5-y","web",0
"64",2018-08-05,47,"Match","US","today+5-y","web",0
"65",2018-08-12,46,"Match","US","today+5-y","web",0
"66",2018-08-19,47,"Match","US","today+5-y","web",0
"67",2018-08-26,52,"Match","US","today+5-y","web",0
"68",2018-09-02,55,"Match","US","today+5-y","web",0
"69",2018-09-09,51,"Match","US","today+5-y","web",0
"70",2018-09-16,51,"Match","US","today+5-y","web",0
"71",2018-09-23,48,"Match","US","today+5-y","web",0
"72",2018-09-30,47,"Match","US","today+5-y","web",0
"73",2018-10-07,47,"Match","US","today+5-y","web",0
"74",2018-10-14,50,"Match","US","today+5-y","web",0
"75",2018-10-21,52,"Match","US","today+5-y","web",0
"76",2018-10-28,47,"Match","US","today+5-y","web",0
"77",2018-11-04,47,"Match","US","today+5-y","web",0
"78",2018-11-11,46,"Match","US","today+5-y","web",0
"79",2018-11-18,85,"Match","US","today+5-y","web",0
"80",2018-11-25,53,"Match","US","today+5-y","web",0
"81",2018-12-02,48,"Match","US","today+5-y","web",0
"82",2018-12-09,47,"Match","US","today+5-y","web",0
"83",2018-12-16,46,"Match","US","today+5-y","web",0
"84",2018-12-23,43,"Match","US","today+5-y","web",0
"85",2018-12-30,49,"Match","US","today+5-y","web",0
"86",2019-01-06,49,"Match","US","today+5-y","web",0
"87",2019-01-13,48,"Match","US","today+5-y","web",0
"88",2019-01-20,52,"Match","US","today+5-y","web",0
"89",2019-01-27,51,"Match","US","today+5-y","web",0
"90",2019-02-03,47,"Match","US","today+5-y","web",0
"91",2019-02-10,49,"Match","US","today+5-y","web",0
"92",2019-02-17,50,"Match","US","today+5-y","web",0
"93",2019-02-24,48,"Match","US","today+5-y","web",0
"94",2019-03-03,50,"Match","US","today+5-y","web",0
"95",2019-03-10,57,"Match","US","today+5-y","web",0
"96",2019-03-17,53,"Match","US","today+5-y","web",0
"97",2019-03-24,80,"Match","US","today+5-y","web",0
"98",2019-03-31,58,"Match","US","today+5-y","web",0
"99",2019-04-07,50,"Match","US","today+5-y","web",0
"100",2019-04-14,47,"Match","US","today+5-y","web",0
"101",2019-04-21,46,"Match","US","today+5-y","web",0
"102",2019-04-28,46,"Match","US","today+5-y","web",0
"103",2019-05-05,47,"Match","US","today+5-y","web",0
