"","date","hits","keyword","geo","time","gprop","category"
"251",2022-03-06,76,"Relationship","US","today+5-y","web",0
"252",2022-03-13,70,"Relationship","US","today+5-y","web",0
"253",2022-03-20,75,"Relationship","US","today+5-y","web",0
"254",2022-03-27,86,"Relationship","US","today+5-y","web",0
"255",2022-04-03,80,"Relationship","US","today+5-y","web",0
"256",2022-04-10,76,"Relationship","US","today+5-y","web",0
"257",2022-04-17,79,"Relationship","US","today+5-y","web",0
"258",2022-04-24,81,"Relationship","US","today+5-y","web",0
"259",2022-05-01,84,"Relationship","US","today+5-y","web",0
"260",2022-05-08,77,"Relationship","US","today+5-y","web",0
"261",2022-05-15,75,"Relationship","US","today+5-y","web",0
