"","date","hits","keyword","geo","time","gprop","category"
"86",2019-01-06,61,"Video dating","US","today+5-y","web",0
"87",2019-01-13,34,"Video dating","US","today+5-y","web",0
"88",2019-01-20,53,"Video dating","US","today+5-y","web",0
"89",2019-01-27,47,"Video dating","US","today+5-y","web",0
"90",2019-02-03,42,"Video dating","US","today+5-y","web",0
"91",2019-02-10,44,"Video dating","US","today+5-y","web",0
"92",2019-02-17,58,"Video dating","US","today+5-y","web",0
"93",2019-02-24,57,"Video dating","US","today+5-y","web",0
"94",2019-03-03,47,"Video dating","US","today+5-y","web",0
"95",2019-03-10,37,"Video dating","US","today+5-y","web",0
"96",2019-03-17,57,"Video dating","US","today+5-y","web",0
"97",2019-03-24,46,"Video dating","US","today+5-y","web",0
"98",2019-03-31,50,"Video dating","US","today+5-y","web",0
"99",2019-04-07,55,"Video dating","US","today+5-y","web",0
"100",2019-04-14,52,"Video dating","US","today+5-y","web",0
"101",2019-04-21,32,"Video dating","US","today+5-y","web",0
"102",2019-04-28,44,"Video dating","US","today+5-y","web",0
"103",2019-05-05,44,"Video dating","US","today+5-y","web",0
"104",2019-05-12,52,"Video dating","US","today+5-y","web",0
"105",2019-05-19,45,"Video dating","US","today+5-y","web",0
"106",2019-05-26,39,"Video dating","US","today+5-y","web",0
"107",2019-06-02,38,"Video dating","US","today+5-y","web",0
"108",2019-06-09,51,"Video dating","US","today+5-y","web",0
"109",2019-06-16,45,"Video dating","US","today+5-y","web",0
"110",2019-06-23,47,"Video dating","US","today+5-y","web",0
"111",2019-06-30,69,"Video dating","US","today+5-y","web",0
"112",2019-07-07,73,"Video dating","US","today+5-y","web",0
"113",2019-07-14,68,"Video dating","US","today+5-y","web",0
"114",2019-07-21,50,"Video dating","US","today+5-y","web",0
"115",2019-07-28,72,"Video dating","US","today+5-y","web",0
"116",2019-08-04,57,"Video dating","US","today+5-y","web",0
"117",2019-08-11,56,"Video dating","US","today+5-y","web",0
"118",2019-08-18,65,"Video dating","US","today+5-y","web",0
"119",2019-08-25,51,"Video dating","US","today+5-y","web",0
"120",2019-09-01,58,"Video dating","US","today+5-y","web",0
"121",2019-09-08,57,"Video dating","US","today+5-y","web",0
"122",2019-09-15,43,"Video dating","US","today+5-y","web",0
"123",2019-09-22,34,"Video dating","US","today+5-y","web",0
"124",2019-09-29,49,"Video dating","US","today+5-y","web",0
"125",2019-10-06,52,"Video dating","US","today+5-y","web",0
"126",2019-10-13,60,"Video dating","US","today+5-y","web",0
"127",2019-10-20,37,"Video dating","US","today+5-y","web",0
"128",2019-10-27,44,"Video dating","US","today+5-y","web",0
"129",2019-11-03,42,"Video dating","US","today+5-y","web",0
"130",2019-11-10,55,"Video dating","US","today+5-y","web",0
"131",2019-11-17,48,"Video dating","US","today+5-y","web",0
"132",2019-11-24,47,"Video dating","US","today+5-y","web",0
"133",2019-12-01,45,"Video dating","US","today+5-y","web",0
"134",2019-12-08,29,"Video dating","US","today+5-y","web",0
"135",2019-12-15,36,"Video dating","US","today+5-y","web",0
"136",2019-12-22,43,"Video dating","US","today+5-y","web",0
"137",2019-12-29,50,"Video dating","US","today+5-y","web",0
"138",2020-01-05,56,"Video dating","US","today+5-y","web",0
"139",2020-01-12,44,"Video dating","US","today+5-y","web",0
"140",2020-01-19,54,"Video dating","US","today+5-y","web",0
"141",2020-01-26,55,"Video dating","US","today+5-y","web",0
"142",2020-02-02,54,"Video dating","US","today+5-y","web",0
"143",2020-02-09,43,"Video dating","US","today+5-y","web",0
"144",2020-02-16,46,"Video dating","US","today+5-y","web",0
"145",2020-02-23,43,"Video dating","US","today+5-y","web",0
"146",2020-03-01,42,"Video dating","US","today+5-y","web",0
"147",2020-03-08,56,"Video dating","US","today+5-y","web",0
"148",2020-03-15,49,"Video dating","US","today+5-y","web",0
"149",2020-03-22,82,"Video dating","US","today+5-y","web",0
"150",2020-03-29,78,"Video dating","US","today+5-y","web",0
"151",2020-04-05,97,"Video dating","US","today+5-y","web",0
"152",2020-04-12,100,"Video dating","US","today+5-y","web",0
"153",2020-04-19,97,"Video dating","US","today+5-y","web",0
"154",2020-04-26,68,"Video dating","US","today+5-y","web",0
"155",2020-05-03,71,"Video dating","US","today+5-y","web",0
"156",2020-05-10,65,"Video dating","US","today+5-y","web",0
"157",2020-05-17,58,"Video dating","US","today+5-y","web",0
"158",2020-05-24,78,"Video dating","US","today+5-y","web",0
"159",2020-05-31,46,"Video dating","US","today+5-y","web",0
"160",2020-06-07,58,"Video dating","US","today+5-y","web",0
"161",2020-06-14,61,"Video dating","US","today+5-y","web",0
"162",2020-06-21,60,"Video dating","US","today+5-y","web",0
"163",2020-06-28,51,"Video dating","US","today+5-y","web",0
"164",2020-07-05,39,"Video dating","US","today+5-y","web",0
"165",2020-07-12,47,"Video dating","US","today+5-y","web",0
"166",2020-07-19,58,"Video dating","US","today+5-y","web",0
"167",2020-07-26,42,"Video dating","US","today+5-y","web",0
"168",2020-08-02,65,"Video dating","US","today+5-y","web",0
"169",2020-08-09,72,"Video dating","US","today+5-y","web",0
"170",2020-08-16,60,"Video dating","US","today+5-y","web",0
"171",2020-08-23,60,"Video dating","US","today+5-y","web",0
"172",2020-08-30,42,"Video dating","US","today+5-y","web",0
"173",2020-09-06,72,"Video dating","US","today+5-y","web",0
"174",2020-09-13,62,"Video dating","US","today+5-y","web",0
"175",2020-09-20,59,"Video dating","US","today+5-y","web",0
"176",2020-09-27,56,"Video dating","US","today+5-y","web",0
"177",2020-10-04,37,"Video dating","US","today+5-y","web",0
"178",2020-10-11,38,"Video dating","US","today+5-y","web",0
"179",2020-10-18,58,"Video dating","US","today+5-y","web",0
"180",2020-10-25,56,"Video dating","US","today+5-y","web",0
"181",2020-11-01,51,"Video dating","US","today+5-y","web",0
"182",2020-11-08,69,"Video dating","US","today+5-y","web",0
"183",2020-11-15,65,"Video dating","US","today+5-y","web",0
"184",2020-11-22,40,"Video dating","US","today+5-y","web",0
"185",2020-11-29,42,"Video dating","US","today+5-y","web",0
"186",2020-12-06,62,"Video dating","US","today+5-y","web",0
"187",2020-12-13,58,"Video dating","US","today+5-y","web",0
"188",2020-12-20,54,"Video dating","US","today+5-y","web",0
"189",2020-12-27,66,"Video dating","US","today+5-y","web",0
"190",2021-01-03,56,"Video dating","US","today+5-y","web",0
"191",2021-01-10,46,"Video dating","US","today+5-y","web",0
"192",2021-01-17,53,"Video dating","US","today+5-y","web",0
"193",2021-01-24,42,"Video dating","US","today+5-y","web",0
"194",2021-01-31,54,"Video dating","US","today+5-y","web",0
